id,tenant_id,table_id,customer_id,waiter_id,status,total_amount,prep_time_order,created_at,completed_at
15740,019bc623-e4a5-735d-9dc7-a9a6b28ee557,42,73,,Unsubmit,1185000,54,2025-04-19 23:31:48.818+00,
15741,019bc623-e4a5-735d-9dc7-a9a6b28ee557,31,,23,Completed,1006000,56,2025-03-05 10:01:19.726+00,2025-03-05 10:18:19.726+00
15742,019bc623-e4a5-735d-9dc7-a9a6b28ee557,48,91,23,Pending,1446000,49,2025-08-05 04:24:37.256+00,
15743,019bc623-e4a5-735d-9dc7-a9a6b28ee557,42,99,32,Cancelled,287000,20,2025-10-10 10:48:13.319+00,
15744,019bc623-e4a5-735d-9dc7-a9a6b28ee557,32,52,29,Paid,1056000,33,2025-04-23 18:50:39.047+00,2025-04-23 19:36:39.047+00
15745,019bc623-e4a5-735d-9dc7-a9a6b28ee557,46,67,23,Paid,161000,57,2025-05-28 02:02:37.759+00,2025-05-28 03:19:37.759+00
15746,019bc623-e4a5-735d-9dc7-a9a6b28ee557,47,99,,Unsubmit,933000,11,2025-12-29 06:38:08.872+00,
15747,019bc623-e4a5-735d-9dc7-a9a6b28ee557,31,,27,Paid,1756000,23,2025-08-05 13:53:43.757+00,2025-08-05 15:20:43.757+00
15748,019bc623-e4a5-735d-9dc7-a9a6b28ee557,34,57,26,Paid,657000,41,2025-03-29 17:38:45.621+00,2025-03-29 18:59:45.621+00
15749,019bc623-e4a5-735d-9dc7-a9a6b28ee557,47,,31,Paid,585000,27,2025-07-04 12:58:46.820+00,2025-07-04 13:55:46.820+00
15750,019bc623-e4a5-735d-9dc7-a9a6b28ee557,46,92,27,Paid,730000,37,2025-10-13 11:02:20.836+00,2025-10-13 11:25:20.836+00
15751,019bc623-e4a5-735d-9dc7-a9a6b28ee557,35,76,29,Paid,165000,55,2025-04-13 21:14:09.664+00,2025-04-13 21:30:09.664+00
15752,019bc623-e4a5-735d-9dc7-a9a6b28ee557,32,77,24,Paid,535000,15,2025-12-05 06:17:57.072+00,2025-12-05 07:10:57.072+00
15753,019bc623-e4a5-735d-9dc7-a9a6b28ee557,50,,24,Paid,135000,52,2025-09-04 23:50:54.731+00,2025-09-05 01:00:54.731+00
15754,019bc623-e4a5-735d-9dc7-a9a6b28ee557,59,,24,Paid,454000,21,2025-03-17 05:04:48.670+00,2025-03-17 06:17:48.670+00
15755,019bc623-e4a5-735d-9dc7-a9a6b28ee557,53,95,30,Completed,468000,30,2025-02-09 21:24:44.082+00,2025-02-09 22:22:44.082+00
15756,019bc623-e4a5-735d-9dc7-a9a6b28ee557,43,91,32,Paid,2922000,13,2025-08-19 08:26:50.644+00,2025-08-19 08:58:50.644+00
15757,019bc623-e4a5-735d-9dc7-a9a6b28ee557,48,75,30,Served,1910000,11,2025-03-05 14:57:30.442+00,2025-03-05 15:14:30.442+00
15758,019bc623-e4a5-735d-9dc7-a9a6b28ee557,41,89,,Unsubmit,40000,44,2025-08-22 19:29:02.308+00,
15759,019bc623-e4a5-735d-9dc7-a9a6b28ee557,57,,29,Paid,943000,40,2025-04-28 07:27:40.088+00,2025-04-28 08:33:40.088+00
15760,019bc623-e4a5-735d-9dc7-a9a6b28ee557,58,100,25,Paid,513000,56,2025-07-02 07:03:39.521+00,2025-07-02 08:18:39.521+00
15761,019bc623-e4a5-735d-9dc7-a9a6b28ee557,31,74,30,Cancelled,750000,56,2025-07-24 09:59:59.977+00,
15762,019bc623-e4a5-735d-9dc7-a9a6b28ee557,60,,26,Paid,1103000,15,2025-12-01 10:32:09.709+00,2025-12-01 11:37:09.709+00
15763,019bc623-e4a5-735d-9dc7-a9a6b28ee557,36,68,25,Paid,1481000,14,2025-06-24 21:34:41.745+00,2025-06-24 22:37:41.745+00
15764,019bc623-e4a5-735d-9dc7-a9a6b28ee557,51,64,29,Served,545000,13,2025-05-07 00:01:26.699+00,2025-05-07 01:00:26.699+00
15765,019bc623-e4a5-735d-9dc7-a9a6b28ee557,53,78,30,Paid,318000,46,2025-01-18 11:05:58.811+00,2025-01-18 11:36:58.811+00
15766,019bc623-e4a5-735d-9dc7-a9a6b28ee557,55,94,26,Completed,2086000,28,2025-01-23 02:37:58.316+00,2025-01-23 03:33:58.316+00
15767,019bc623-e4a5-735d-9dc7-a9a6b28ee557,37,,24,Paid,1344000,40,2025-06-01 15:46:34.989+00,2025-06-01 17:16:34.989+00
15768,019bc623-e4a5-735d-9dc7-a9a6b28ee557,49,69,24,Paid,882000,28,2025-10-12 16:34:12.981+00,2025-10-12 17:58:12.981+00
15769,019bc623-e4a5-735d-9dc7-a9a6b28ee557,31,,31,Completed,235000,22,2025-09-27 14:13:47.289+00,2025-09-27 14:38:47.289+00
15770,019bc623-e4a5-735d-9dc7-a9a6b28ee557,52,60,31,Served,484000,22,2025-06-27 19:52:31.468+00,2025-06-27 21:14:31.468+00
15771,019bc623-e4a5-735d-9dc7-a9a6b28ee557,50,89,25,Paid,1475000,21,2025-09-04 17:59:32.845+00,2025-09-04 18:31:32.845+00
15772,019bc623-e4a5-735d-9dc7-a9a6b28ee557,50,59,27,Paid,1171000,51,2025-11-14 08:41:06.186+00,2025-11-14 09:47:06.186+00
15773,019bc623-e4a5-735d-9dc7-a9a6b28ee557,42,72,25,Paid,443000,58,2025-02-20 05:16:05.811+00,2025-02-20 06:17:05.811+00
15774,019bc623-e4a5-735d-9dc7-a9a6b28ee557,46,93,32,Paid,375000,22,2025-04-09 02:30:12.020+00,2025-04-09 02:45:12.020+00
15775,019bc623-e4a5-735d-9dc7-a9a6b28ee557,51,67,24,Paid,922000,24,2025-07-23 00:42:32.869+00,2025-07-23 02:12:32.869+00
15776,019bc623-e4a5-735d-9dc7-a9a6b28ee557,59,,30,Paid,523000,22,2025-10-27 02:07:05.286+00,2025-10-27 02:58:05.286+00
15777,019bc623-e4a5-735d-9dc7-a9a6b28ee557,37,,26,Completed,634000,46,2026-01-05 13:57:55.686+00,2026-01-05 15:11:55.686+00
15778,019bc623-e4a5-735d-9dc7-a9a6b28ee557,53,91,29,Served,80000,48,2026-01-01 20:23:53.997+00,2026-01-01 20:45:53.997+00
15779,019bc623-e4a5-735d-9dc7-a9a6b28ee557,46,,31,Approved,975000,46,2025-04-23 15:38:42.353+00,
15780,019bc623-e4a5-735d-9dc7-a9a6b28ee557,60,64,26,Pending,2718000,36,2025-01-20 08:33:07.862+00,
15781,019bc623-e4a5-735d-9dc7-a9a6b28ee557,44,,31,Paid,1673000,46,2025-04-09 12:07:17.098+00,2025-04-09 13:21:17.098+00
15782,019bc623-e4a5-735d-9dc7-a9a6b28ee557,56,,25,Served,731000,57,2025-08-19 06:48:50.263+00,2025-08-19 07:26:50.263+00
15783,019bc623-e4a5-735d-9dc7-a9a6b28ee557,44,,29,Paid,75000,34,2025-03-27 07:46:25.841+00,2025-03-27 09:16:25.841+00
15784,019bc623-e4a5-735d-9dc7-a9a6b28ee557,39,76,29,Served,392000,56,2025-06-20 23:20:44.568+00,2025-06-21 00:43:44.568+00
15785,019bc623-e4a5-735d-9dc7-a9a6b28ee557,32,,25,Paid,230000,50,2025-11-04 02:40:36.329+00,2025-11-04 03:00:36.329+00
15786,019bc623-e4a5-735d-9dc7-a9a6b28ee557,34,100,,Unsubmit,740000,20,2025-11-02 03:37:56.452+00,
15787,019bc623-e4a5-735d-9dc7-a9a6b28ee557,60,64,28,Served,1000000,18,2025-10-17 22:48:05.229+00,2025-10-17 23:33:05.229+00
15788,019bc623-e4a5-735d-9dc7-a9a6b28ee557,35,,24,Served,400000,38,2025-01-25 10:56:55.050+00,2025-01-25 12:03:55.050+00
15789,019bc623-e4a5-735d-9dc7-a9a6b28ee557,52,92,27,Paid,1431000,39,2025-10-29 05:02:57.244+00,2025-10-29 06:00:57.244+00
15790,019bc623-e4a5-735d-9dc7-a9a6b28ee557,42,54,24,Served,2250000,20,2025-12-31 18:09:35.731+00,2025-12-31 19:24:35.731+00
15791,019bc623-e4a5-735d-9dc7-a9a6b28ee557,38,61,25,Served,427000,28,2025-03-17 07:29:26.980+00,2025-03-17 08:19:26.980+00
15792,019bc623-e4a5-735d-9dc7-a9a6b28ee557,40,59,30,Paid,230000,32,2025-08-24 20:56:35.058+00,2025-08-24 21:49:35.058+00
15793,019bc623-e4a5-735d-9dc7-a9a6b28ee557,42,,26,Paid,1107000,25,2025-04-22 22:19:37.552+00,2025-04-22 22:49:37.552+00
15794,019bc623-e4a5-735d-9dc7-a9a6b28ee557,45,,24,Approved,1787000,29,2025-04-13 05:22:19.254+00,
15795,019bc623-e4a5-735d-9dc7-a9a6b28ee557,43,83,25,Paid,1636000,17,2025-05-15 08:07:06.673+00,2025-05-15 08:36:06.673+00
15796,019bc623-e4a5-735d-9dc7-a9a6b28ee557,37,70,,Unsubmit,680000,35,2025-03-31 03:17:20.008+00,
15797,019bc623-e4a5-735d-9dc7-a9a6b28ee557,55,61,26,Paid,100000,15,2025-05-28 04:13:31.950+00,2025-05-28 04:55:31.950+00
15798,019bc623-e4a5-735d-9dc7-a9a6b28ee557,49,86,27,Cancelled,1519000,59,2025-06-09 18:23:41.210+00,
15799,019bc623-e4a5-735d-9dc7-a9a6b28ee557,46,87,24,Paid,1410000,46,2025-10-31 10:28:10.134+00,2025-10-31 11:08:10.134+00
15800,019bc623-e4a5-735d-9dc7-a9a6b28ee557,35,95,29,Paid,612000,48,2025-03-20 19:57:43.700+00,2025-03-20 21:19:43.700+00
15801,019bc623-e4a5-735d-9dc7-a9a6b28ee557,50,98,30,Served,140000,41,2025-05-26 08:38:26.221+00,2025-05-26 09:22:26.221+00
15802,019bc623-e4a5-735d-9dc7-a9a6b28ee557,47,96,27,Completed,1432000,14,2025-04-26 21:31:21.919+00,2025-04-26 21:51:21.919+00
15803,019bc623-e4a5-735d-9dc7-a9a6b28ee557,40,66,28,Approved,1365000,28,2026-01-09 18:45:55.387+00,
15804,019bc623-e4a5-735d-9dc7-a9a6b28ee557,40,,24,Pending,494000,13,2026-01-10 17:18:07.642+00,
15805,019bc623-e4a5-735d-9dc7-a9a6b28ee557,53,55,28,Cancelled,210000,27,2025-08-11 16:20:03.335+00,
15806,019bc623-e4a5-735d-9dc7-a9a6b28ee557,59,96,,Unsubmit,997000,35,2025-05-27 19:24:05.059+00,
15807,019bc623-e4a5-735d-9dc7-a9a6b28ee557,36,83,24,Completed,794000,54,2025-12-22 21:32:51.877+00,2025-12-22 22:42:51.877+00
15808,019bc623-e4a5-735d-9dc7-a9a6b28ee557,55,55,31,Completed,1448000,52,2025-12-17 16:17:12.010+00,2025-12-17 16:33:12.010+00
15809,019bc623-e4a5-735d-9dc7-a9a6b28ee557,47,98,25,Paid,1399000,36,2025-12-21 10:26:35.553+00,2025-12-21 10:50:35.553+00
15810,019bc623-e4a5-735d-9dc7-a9a6b28ee557,60,52,30,Served,264000,54,2025-11-29 20:10:53.904+00,2025-11-29 21:17:53.904+00
15811,019bc623-e4a5-735d-9dc7-a9a6b28ee557,55,84,25,Pending,1544000,33,2025-10-25 14:04:30.157+00,
15812,019bc623-e4a5-735d-9dc7-a9a6b28ee557,56,54,23,Pending,695000,51,2025-02-05 04:23:21.255+00,
15813,019bc623-e4a5-735d-9dc7-a9a6b28ee557,42,87,32,Approved,1380000,60,2026-01-04 05:04:58.739+00,
15814,019bc623-e4a5-735d-9dc7-a9a6b28ee557,41,96,30,Pending,17000,16,2025-11-23 09:20:14.758+00,
15815,019bc623-e4a5-735d-9dc7-a9a6b28ee557,52,,31,Paid,50000,54,2025-03-09 22:59:37.643+00,2025-03-09 23:44:37.643+00
15816,019bc623-e4a5-735d-9dc7-a9a6b28ee557,55,,29,Paid,197000,41,2025-12-19 06:47:42.842+00,2025-12-19 07:10:42.842+00
15817,019bc623-e4a5-735d-9dc7-a9a6b28ee557,46,91,26,Paid,245000,42,2025-01-21 02:45:01.163+00,2025-01-21 03:46:01.163+00
15818,019bc623-e4a5-735d-9dc7-a9a6b28ee557,51,61,23,Served,840000,19,2025-10-13 09:13:03.228+00,2025-10-13 09:37:03.228+00
15819,019bc623-e4a5-735d-9dc7-a9a6b28ee557,45,,24,Paid,275000,55,2025-02-08 15:28:50.222+00,2025-02-08 16:10:50.222+00
15820,019bc623-e4a5-735d-9dc7-a9a6b28ee557,52,71,30,Paid,1199000,26,2025-06-12 14:12:46.870+00,2025-06-12 15:38:46.870+00
15821,019bc623-e4a5-735d-9dc7-a9a6b28ee557,38,,25,Served,1782000,17,2025-11-30 23:59:52.016+00,2025-12-01 00:51:52.016+00
15822,019bc623-e4a5-735d-9dc7-a9a6b28ee557,57,60,26,Paid,1446000,47,2025-04-09 20:46:33.272+00,2025-04-09 22:11:33.272+00
15823,019bc623-e4a5-735d-9dc7-a9a6b28ee557,47,61,24,Paid,651000,31,2025-04-02 07:47:08.446+00,2025-04-02 09:04:08.446+00
15824,019bc623-e4a5-735d-9dc7-a9a6b28ee557,36,,29,Served,577000,28,2025-02-07 22:27:05.227+00,2025-02-07 23:39:05.227+00
15825,019bc623-e4a5-735d-9dc7-a9a6b28ee557,51,81,23,Pending,1060000,41,2025-07-24 07:01:49.997+00,
15826,019bc623-e4a5-735d-9dc7-a9a6b28ee557,35,59,28,Paid,1992000,58,2025-03-08 11:42:19.467+00,2025-03-08 12:26:19.467+00
15827,019bc623-e4a5-735d-9dc7-a9a6b28ee557,33,88,26,Paid,306000,42,2025-03-17 20:40:02.923+00,2025-03-17 21:06:02.923+00
15828,019bc623-e4a5-735d-9dc7-a9a6b28ee557,48,83,25,Paid,524000,21,2025-04-07 19:53:51.174+00,2025-04-07 20:41:51.174+00
15829,019bc623-e4a5-735d-9dc7-a9a6b28ee557,31,62,,Unsubmit,440000,48,2025-03-27 13:16:05.605+00,
15830,019bc623-e4a5-735d-9dc7-a9a6b28ee557,50,57,28,Paid,100000,41,2025-09-13 18:37:12.174+00,2025-09-13 19:22:12.174+00
15831,019bc623-e4a5-735d-9dc7-a9a6b28ee557,58,98,28,Paid,440000,13,2025-09-26 19:04:31.658+00,2025-09-26 20:22:31.658+00
15832,019bc623-e4a5-735d-9dc7-a9a6b28ee557,40,90,26,Pending,412000,36,2025-09-11 20:16:14.005+00,
15833,019bc623-e4a5-735d-9dc7-a9a6b28ee557,52,69,32,Pending,1423000,32,2025-08-23 23:12:37.702+00,
15834,019bc623-e4a5-735d-9dc7-a9a6b28ee557,34,60,24,Served,743000,48,2025-10-18 16:45:51.762+00,2025-10-18 17:32:51.762+00
15835,019bc623-e4a5-735d-9dc7-a9a6b28ee557,32,54,30,Paid,178000,31,2025-11-22 06:41:43.611+00,2025-11-22 08:02:43.611+00
15836,019bc623-e4a5-735d-9dc7-a9a6b28ee557,40,64,30,Pending,529000,15,2025-03-08 17:46:44.840+00,
15837,019bc623-e4a5-735d-9dc7-a9a6b28ee557,49,,28,Paid,275000,44,2025-05-23 08:07:46.937+00,2025-05-23 09:14:46.937+00
15838,019bc623-e4a5-735d-9dc7-a9a6b28ee557,42,82,30,Paid,304000,35,2025-02-03 21:08:32.921+00,2025-02-03 21:32:32.921+00
15839,019bc623-e4a5-735d-9dc7-a9a6b28ee557,42,70,26,Paid,284000,26,2025-04-29 19:47:43.558+00,2025-04-29 20:54:43.558+00
15840,019bc623-e4a5-735d-9dc7-a9a6b28ee557,49,,31,Cancelled,100000,41,2025-11-09 08:31:24.585+00,
15841,019bc623-e4a5-735d-9dc7-a9a6b28ee557,40,61,27,Paid,1120000,17,2025-04-18 07:52:27.253+00,2025-04-18 09:22:27.253+00
15842,019bc623-e4a5-735d-9dc7-a9a6b28ee557,46,97,32,Paid,345000,44,2025-10-13 19:10:33.443+00,2025-10-13 20:24:33.443+00
15843,019bc623-e4a5-735d-9dc7-a9a6b28ee557,56,87,32,Paid,195000,14,2025-12-14 09:40:06.212+00,2025-12-14 10:05:06.212+00
15844,019bc623-e4a5-735d-9dc7-a9a6b28ee557,52,,23,Paid,766000,52,2025-04-18 08:23:02.714+00,2025-04-18 08:39:02.714+00
15845,019bc623-e4a5-735d-9dc7-a9a6b28ee557,51,51,26,Completed,85000,16,2025-06-12 20:22:46.190+00,2025-06-12 20:39:46.190+00
15846,019bc623-e4a5-735d-9dc7-a9a6b28ee557,59,,27,Paid,772000,55,2025-08-07 23:54:48.778+00,2025-08-08 00:54:48.778+00
15847,019bc623-e4a5-735d-9dc7-a9a6b28ee557,53,76,24,Paid,2501000,57,2025-12-16 10:54:53.185+00,2025-12-16 12:06:53.185+00
15848,019bc623-e4a5-735d-9dc7-a9a6b28ee557,55,53,25,Paid,1895000,22,2025-01-18 08:43:02.987+00,2025-01-18 10:11:02.987+00
15849,019bc623-e4a5-735d-9dc7-a9a6b28ee557,48,,26,Completed,659000,49,2026-01-03 16:59:09.627+00,2026-01-03 18:04:09.627+00
15850,019bc623-e4a5-735d-9dc7-a9a6b28ee557,60,66,31,Completed,45000,13,2025-11-30 20:15:53.063+00,2025-11-30 20:56:53.063+00
15851,019bc623-e4a5-735d-9dc7-a9a6b28ee557,34,61,27,Paid,1199000,16,2025-07-09 09:38:54.506+00,2025-07-09 10:49:54.506+00
15852,019bc623-e4a5-735d-9dc7-a9a6b28ee557,40,68,27,Paid,1216000,38,2025-05-18 20:24:04.385+00,2025-05-18 21:28:04.385+00
15853,019bc623-e4a5-735d-9dc7-a9a6b28ee557,42,71,27,Paid,967000,58,2025-11-20 20:08:40.011+00,2025-11-20 20:27:40.011+00
15854,019bc623-e4a5-735d-9dc7-a9a6b28ee557,40,51,25,Paid,439000,19,2025-04-06 02:59:18.940+00,2025-04-06 04:00:18.940+00
15855,019bc623-e4a5-735d-9dc7-a9a6b28ee557,53,,30,Paid,1609000,54,2025-02-17 08:55:34.795+00,2025-02-17 10:08:34.795+00
15856,019bc623-e4a5-735d-9dc7-a9a6b28ee557,32,91,29,Paid,180000,11,2025-01-20 17:17:10.101+00,2025-01-20 18:33:10.101+00
15857,019bc623-e4a5-735d-9dc7-a9a6b28ee557,37,77,27,Paid,471000,11,2025-07-11 04:14:05.674+00,2025-07-11 04:41:05.674+00
15858,019bc623-e4a5-735d-9dc7-a9a6b28ee557,54,54,28,Paid,1414000,54,2025-02-20 18:18:10.708+00,2025-02-20 18:35:10.708+00
15859,019bc623-e4a5-735d-9dc7-a9a6b28ee557,55,61,31,Paid,785000,55,2025-05-23 12:53:39.436+00,2025-05-23 13:17:39.436+00
15860,019bc623-e4a5-735d-9dc7-a9a6b28ee557,45,,29,Paid,80000,15,2025-12-20 19:31:02.882+00,2025-12-20 21:00:02.882+00
15861,019bc623-e4a5-735d-9dc7-a9a6b28ee557,51,,28,Paid,510000,41,2025-10-28 00:54:28.447+00,2025-10-28 01:23:28.447+00
15862,019bc623-e4a5-735d-9dc7-a9a6b28ee557,36,57,27,Cancelled,1416000,46,2026-01-03 19:05:58.076+00,
15863,019bc623-e4a5-735d-9dc7-a9a6b28ee557,42,,32,Pending,600000,23,2025-08-15 21:05:17.915+00,
15864,019bc623-e4a5-735d-9dc7-a9a6b28ee557,48,62,26,Paid,691000,20,2025-09-27 21:20:52.034+00,2025-09-27 22:24:52.034+00
15865,019bc623-e4a5-735d-9dc7-a9a6b28ee557,44,,32,Paid,1087000,12,2025-06-02 06:12:12.794+00,2025-06-02 06:30:12.794+00
15866,019bc623-e4a5-735d-9dc7-a9a6b28ee557,52,71,23,Paid,1628000,44,2025-11-20 20:43:27.557+00,2025-11-20 22:02:27.557+00
15867,019bc623-e4a5-735d-9dc7-a9a6b28ee557,41,80,24,Pending,295000,27,2025-03-25 19:24:32.318+00,
15868,019bc623-e4a5-735d-9dc7-a9a6b28ee557,49,53,30,Cancelled,836000,22,2025-07-07 21:13:22.185+00,
15869,019bc623-e4a5-735d-9dc7-a9a6b28ee557,40,62,28,Paid,741000,35,2025-11-19 04:08:24.808+00,2025-11-19 05:18:24.808+00
15870,019bc623-e4a5-735d-9dc7-a9a6b28ee557,59,84,26,Paid,1614000,32,2025-09-06 23:49:15.638+00,2025-09-07 01:11:15.638+00
15871,019bc623-e4a5-735d-9dc7-a9a6b28ee557,59,82,24,Paid,715000,24,2025-09-08 19:01:29.042+00,2025-09-08 20:13:29.042+00
15872,019bc623-e4a5-735d-9dc7-a9a6b28ee557,49,,28,Completed,1643000,12,2025-09-21 12:07:13.995+00,2025-09-21 12:31:13.995+00
15873,019bc623-e4a5-735d-9dc7-a9a6b28ee557,54,,25,Pending,1717000,39,2025-09-17 19:17:22.545+00,
15874,019bc623-e4a5-735d-9dc7-a9a6b28ee557,40,,,Unsubmit,540000,56,2025-12-23 14:19:52.704+00,
15875,019bc623-e4a5-735d-9dc7-a9a6b28ee557,45,,32,Completed,1766000,58,2025-03-28 02:48:48.586+00,2025-03-28 04:00:48.586+00
15876,019bc623-e4a5-735d-9dc7-a9a6b28ee557,60,91,25,Paid,995000,17,2025-10-09 09:56:12.207+00,2025-10-09 10:50:12.207+00
15877,019bc623-e4a5-735d-9dc7-a9a6b28ee557,31,,27,Paid,666000,56,2025-06-19 16:45:32.424+00,2025-06-19 17:20:32.424+00
15878,019bc623-e4a5-735d-9dc7-a9a6b28ee557,45,95,23,Completed,190000,18,2025-11-04 22:29:07.137+00,2025-11-04 23:12:07.137+00
15879,019bc623-e4a5-735d-9dc7-a9a6b28ee557,34,,25,Paid,166000,54,2025-05-26 22:46:06.807+00,2025-05-26 23:16:06.807+00
15880,019bc623-e4a5-735d-9dc7-a9a6b28ee557,50,96,26,Paid,1928000,55,2025-01-23 03:55:13.716+00,2025-01-23 04:26:13.716+00
15881,019bc623-e4a5-735d-9dc7-a9a6b28ee557,35,79,31,Paid,838000,32,2025-08-02 15:44:01.619+00,2025-08-02 16:05:01.619+00
15882,019bc623-e4a5-735d-9dc7-a9a6b28ee557,52,90,,Unsubmit,130000,30,2025-06-21 21:10:04.411+00,
15883,019bc623-e4a5-735d-9dc7-a9a6b28ee557,42,59,30,Completed,1847000,12,2025-02-06 08:48:29.227+00,2025-02-06 09:53:29.227+00
15884,019bc623-e4a5-735d-9dc7-a9a6b28ee557,60,55,23,Paid,606000,46,2025-08-11 22:22:34.121+00,2025-08-11 23:10:34.121+00
15885,019bc623-e4a5-735d-9dc7-a9a6b28ee557,43,88,32,Paid,566000,58,2025-03-27 18:05:10.399+00,2025-03-27 19:03:10.399+00
15886,019bc623-e4a5-735d-9dc7-a9a6b28ee557,45,,30,Paid,877000,37,2025-12-22 04:53:49.669+00,2025-12-22 05:20:49.669+00
15887,019bc623-e4a5-735d-9dc7-a9a6b28ee557,45,59,27,Completed,1253000,15,2025-04-24 22:21:01.480+00,2025-04-24 23:50:01.480+00
15888,019bc623-e4a5-735d-9dc7-a9a6b28ee557,60,81,26,Served,90000,59,2025-05-06 01:24:03.667+00,2025-05-06 02:26:03.667+00
15889,019bc623-e4a5-735d-9dc7-a9a6b28ee557,45,79,30,Paid,621000,36,2025-01-19 02:33:08.041+00,2025-01-19 03:10:08.041+00
15890,019bc623-e4a5-735d-9dc7-a9a6b28ee557,46,74,31,Paid,937000,35,2025-11-30 15:03:42.598+00,2025-11-30 15:38:42.598+00
15891,019bc623-e4a5-735d-9dc7-a9a6b28ee557,33,,26,Paid,376000,48,2025-08-26 09:31:26.447+00,2025-08-26 10:59:26.447+00
15892,019bc623-e4a5-735d-9dc7-a9a6b28ee557,33,99,31,Completed,56000,31,2026-01-14 11:37:34.916+00,2026-01-14 12:37:34.916+00
15893,019bc623-e4a5-735d-9dc7-a9a6b28ee557,56,85,25,Pending,540000,49,2025-07-28 01:22:38.344+00,
15894,019bc623-e4a5-735d-9dc7-a9a6b28ee557,35,,27,Paid,1970000,60,2025-05-19 21:32:55.400+00,2025-05-19 22:13:55.400+00
15895,019bc623-e4a5-735d-9dc7-a9a6b28ee557,58,76,30,Paid,716000,32,2025-06-11 11:19:26.435+00,2025-06-11 11:52:26.435+00
15896,019bc623-e4a5-735d-9dc7-a9a6b28ee557,59,81,23,Served,1435000,50,2025-08-02 11:41:04.301+00,2025-08-02 12:08:04.301+00
15897,019bc623-e4a5-735d-9dc7-a9a6b28ee557,60,95,30,Served,666000,10,2025-12-10 18:10:15.493+00,2025-12-10 18:34:15.493+00
15898,019bc623-e4a5-735d-9dc7-a9a6b28ee557,38,55,23,Served,502000,34,2025-06-01 08:56:36.491+00,2025-06-01 09:42:36.491+00
15899,019bc623-e4a5-735d-9dc7-a9a6b28ee557,51,72,30,Approved,1603000,44,2025-09-25 05:33:02.777+00,
15900,019bc623-e4a5-735d-9dc7-a9a6b28ee557,51,63,27,Paid,786000,44,2025-12-06 14:10:14.037+00,2025-12-06 14:34:14.037+00
15901,019bc623-e4a5-735d-9dc7-a9a6b28ee557,57,66,31,Pending,495000,47,2025-02-18 09:37:14.553+00,
15902,019bc623-e4a5-735d-9dc7-a9a6b28ee557,50,,31,Paid,2306000,58,2026-01-09 01:56:33.113+00,2026-01-09 02:50:33.113+00
15903,019bc623-e4a5-735d-9dc7-a9a6b28ee557,52,57,32,Paid,895000,48,2025-10-28 07:13:22.167+00,2025-10-28 07:44:22.167+00
15904,019bc623-e4a5-735d-9dc7-a9a6b28ee557,44,90,32,Paid,1217000,23,2025-05-08 04:10:45.391+00,2025-05-08 05:30:45.391+00
15905,019bc623-e4a5-735d-9dc7-a9a6b28ee557,60,,29,Paid,787000,19,2025-11-25 22:21:42.493+00,2025-11-25 23:16:42.493+00
15906,019bc623-e4a5-735d-9dc7-a9a6b28ee557,44,,24,Paid,870000,40,2026-01-04 01:29:28.818+00,2026-01-04 02:54:28.818+00
15907,019bc623-e4a5-735d-9dc7-a9a6b28ee557,39,71,25,Paid,870000,34,2025-05-31 15:19:40.301+00,2025-05-31 16:33:40.301+00
15908,019bc623-e4a5-735d-9dc7-a9a6b28ee557,37,87,25,Approved,170000,18,2025-11-14 12:29:58.107+00,
15909,019bc623-e4a5-735d-9dc7-a9a6b28ee557,31,,28,Paid,190000,46,2025-04-04 11:52:00.759+00,2025-04-04 13:03:00.759+00
15910,019bc623-e4a5-735d-9dc7-a9a6b28ee557,59,52,28,Served,100000,17,2025-06-27 12:13:03.807+00,2025-06-27 13:00:03.807+00
15911,019bc623-e4a5-735d-9dc7-a9a6b28ee557,49,74,24,Paid,255000,25,2025-11-19 05:33:17.253+00,2025-11-19 06:03:17.253+00
15912,019bc623-e4a5-735d-9dc7-a9a6b28ee557,53,,29,Served,1178000,21,2025-04-04 06:01:16.859+00,2025-04-04 07:09:16.859+00
15913,019bc623-e4a5-735d-9dc7-a9a6b28ee557,36,54,24,Paid,1465000,48,2026-01-06 11:06:51.091+00,2026-01-06 12:00:51.091+00
15914,019bc623-e4a5-735d-9dc7-a9a6b28ee557,31,66,28,Paid,512000,16,2025-05-05 21:57:58.706+00,2025-05-05 23:13:58.706+00
15915,019bc623-e4a5-735d-9dc7-a9a6b28ee557,53,,23,Paid,1400000,14,2025-07-02 11:09:07.596+00,2025-07-02 12:23:07.596+00
15916,019bc623-e4a5-735d-9dc7-a9a6b28ee557,42,63,26,Pending,47000,13,2025-10-15 05:46:01.856+00,
15917,019bc623-e4a5-735d-9dc7-a9a6b28ee557,41,,32,Cancelled,452000,22,2025-12-25 11:36:34.188+00,
15918,019bc623-e4a5-735d-9dc7-a9a6b28ee557,60,93,26,Paid,1537000,52,2025-12-19 00:38:33.549+00,2025-12-19 01:20:33.549+00
15919,019bc623-e4a5-735d-9dc7-a9a6b28ee557,56,66,26,Cancelled,1431000,45,2025-11-06 16:14:26.498+00,
15920,019bc623-e4a5-735d-9dc7-a9a6b28ee557,56,78,32,Paid,655000,49,2025-08-12 13:13:23.922+00,2025-08-12 14:17:23.922+00
15921,019bc623-e4a5-735d-9dc7-a9a6b28ee557,39,80,24,Pending,51000,40,2025-08-19 01:05:58.959+00,
