id,customer_id,dish_id,order_id,rating,comment,created_at
1194,54,38,14103,5,,2025-05-19 08:27:23.048+00
1195,97,47,14131,2,,2025-12-10 21:12:14.755+00
1196,98,50,14133,5,Tuyệt vời!,2025-03-15 05:20:41.880+00
1197,85,46,14138,5,,2025-01-29 12:27:27.353+00
1198,59,43,14141,3,Cần cải thiện,2025-05-03 13:21:16.219+00
1199,51,53,14150,5,Tuyệt vời!,2025-12-28 18:06:03.250+00
1200,52,50,14155,2,Cần cải thiện,2025-10-03 21:31:55.231+00
1201,52,68,14169,3,Cần cải thiện,2025-08-18 12:53:15.430+00
1202,95,68,14176,4,Món ăn ngon!,2025-09-18 21:53:39.978+00
1203,90,64,14202,5,Sẽ quay lại,2025-12-16 16:58:05.736+00
1204,86,43,14216,5,Sẽ quay lại,2025-01-29 03:58:17.653+00
1205,60,67,14224,5,Tuyệt vời!,2025-06-13 03:46:19.298+00
1206,59,62,14233,5,Sẽ quay lại,2025-06-19 03:07:58.045+00
1207,73,47,14238,5,Tuyệt vời!,2025-02-01 19:32:30.757+00
1208,90,40,14250,2,Cần cải thiện,2025-04-02 03:58:12.642+00
1209,80,38,14255,2,Bình thường,2025-06-27 22:05:56.428+00
1210,77,65,14260,4,Món ăn ngon!,2025-06-23 10:11:15.232+00
1211,52,46,14271,4,Tuyệt vời!,2025-02-09 01:30:46.008+00
1212,80,54,14295,4,Món ăn ngon!,2025-12-15 12:09:01.123+00
1213,58,51,14307,5,,2025-05-31 06:49:05.006+00
1214,71,67,14312,5,Tuyệt vời!,2025-10-09 17:23:55.139+00
1215,85,47,14316,5,Tuyệt vời!,2025-04-13 23:39:02.906+00
1216,81,51,14336,4,Sẽ quay lại,2025-11-12 14:54:33.912+00
1217,100,42,14342,5,Sẽ quay lại,2025-06-20 12:08:32.956+00
1218,63,43,14358,3,Bình thường,2025-03-23 09:13:02.406+00
1219,73,36,14359,4,Món ăn ngon!,2025-03-09 11:20:01.126+00
1220,96,36,14397,5,Sẽ quay lại,2025-09-26 12:37:58.925+00
1221,92,54,14410,5,Tuyệt vời!,2025-06-28 06:55:21.985+00
1222,54,58,14411,4,Sẽ quay lại,2026-01-14 03:51:15.704+00
1223,80,50,14414,2,Cần cải thiện,2025-04-07 02:47:18.622+00
1224,89,39,14439,4,Tuyệt vời!,2025-03-08 19:10:05.086+00
1225,77,37,14441,4,,2025-07-19 09:41:31.331+00
1226,53,55,14453,4,Món ăn ngon!,2025-03-14 07:39:53.432+00
1227,76,47,14471,2,,2025-07-30 06:22:01.967+00
1228,62,41,14514,1,,2025-09-23 15:48:11.544+00
1229,52,48,14541,5,Tuyệt vời!,2025-07-01 21:52:23.903+00
1230,57,39,14545,3,Cần cải thiện,2025-04-08 20:33:35.302+00
1231,88,66,14570,5,Tuyệt vời!,2025-08-16 00:08:32.393+00
1232,63,40,14591,5,Món ăn ngon!,2025-09-30 08:03:33.517+00
1233,85,60,14594,4,Món ăn ngon!,2025-10-14 14:47:30.200+00
1234,51,42,14597,5,,2025-06-05 20:39:57.625+00
1235,81,56,14603,3,Bình thường,2025-09-04 16:20:36.757+00
1236,92,61,14610,3,Bình thường,2025-04-01 02:18:51.240+00
1237,53,41,14611,3,,2025-07-07 08:36:01.926+00
1238,83,36,14626,5,Món ăn ngon!,2025-02-08 03:46:05.789+00
1239,62,41,14628,5,,2025-12-20 17:07:00.772+00
1240,97,40,14635,4,,2025-09-25 07:39:42.508+00
1241,84,57,14648,3,Bình thường,2025-07-04 15:42:45.161+00
1242,62,66,14663,5,Sẽ quay lại,2025-12-07 15:01:42.169+00
1243,86,44,14669,5,,2026-01-06 09:25:39.195+00
1244,59,38,14674,4,,2025-12-02 18:45:35.768+00
1245,52,63,14705,4,Món ăn ngon!,2025-07-21 18:36:58.212+00
1246,51,43,14707,5,Tuyệt vời!,2025-12-07 10:34:33.816+00
1247,60,39,14753,5,Món ăn ngon!,2025-03-24 06:45:07.202+00
1248,72,64,14754,4,,2025-02-06 23:30:50.298+00
1249,87,58,14789,5,Sẽ quay lại,2025-10-26 22:08:25.514+00
1250,87,43,14810,5,Sẽ quay lại,2025-12-24 06:45:05.114+00
1251,57,57,14825,4,,2025-08-11 07:59:03.635+00
1252,85,42,14837,3,,2025-03-27 03:43:35.379+00
1253,51,53,14839,2,Bình thường,2025-11-14 14:48:50.088+00
1254,97,57,14841,5,Tuyệt vời!,2025-09-09 02:26:12.867+00
1255,53,56,14859,1,Bình thường,2025-07-18 16:50:48.813+00
1256,61,52,14867,3,,2025-05-10 13:16:52.465+00
1257,78,38,14886,4,,2025-03-02 15:09:29.528+00
1258,83,55,14896,2,,2025-12-16 10:29:36.231+00
1259,94,68,14897,4,Tuyệt vời!,2025-01-27 16:23:19.893+00
1260,61,46,14905,4,Sẽ quay lại,2025-09-15 20:24:43.912+00
1261,80,45,14924,5,Tuyệt vời!,2025-02-19 07:51:38.442+00
1262,96,61,14949,3,Cần cải thiện,2025-09-04 06:46:40.045+00
1263,83,45,14963,5,Tuyệt vời!,2025-04-10 17:51:25.388+00
1264,55,41,14972,4,Tuyệt vời!,2025-06-07 07:33:16.207+00
1265,57,67,14982,2,Bình thường,2025-12-09 15:29:30.181+00
1266,52,56,14984,5,Tuyệt vời!,2025-03-30 16:48:38.687+00
1267,54,51,15000,5,Món ăn ngon!,2025-12-25 23:44:48.649+00
1268,75,54,15006,3,Cần cải thiện,2025-11-23 06:54:25.019+00
1269,68,67,15008,1,Cần cải thiện,2025-07-28 03:25:45.764+00
1270,63,57,15015,3,,2025-11-14 06:48:29.081+00
1271,60,41,15027,4,Món ăn ngon!,2025-10-20 18:41:40.798+00
1272,79,62,15030,4,Sẽ quay lại,2025-02-24 05:29:49.990+00
1273,70,48,15035,3,Bình thường,2025-03-19 19:15:59.260+00
1274,53,52,15036,4,Sẽ quay lại,2025-11-29 19:31:29.546+00
1275,67,37,15058,2,Bình thường,2025-08-19 10:04:41.054+00
1276,53,53,15062,4,Tuyệt vời!,2025-05-02 16:43:25.053+00
1277,78,43,15091,5,Tuyệt vời!,2025-04-06 14:41:43.915+00
1278,89,38,15097,5,Sẽ quay lại,2025-08-15 13:29:09.856+00
1279,82,36,15108,4,,2025-08-30 00:48:17.093+00
1280,51,58,15111,3,,2025-03-06 06:07:06.156+00
1281,53,65,15117,5,Tuyệt vời!,2025-03-08 17:10:14.183+00
1282,56,51,15149,3,Bình thường,2025-10-31 04:19:43.484+00
1283,62,39,15153,5,Sẽ quay lại,2025-04-18 01:20:51.267+00
1284,85,43,15154,3,Cần cải thiện,2025-07-05 01:05:26.351+00
1285,52,47,15186,5,Tuyệt vời!,2025-01-20 13:46:31.692+00
1286,90,59,15197,5,Tuyệt vời!,2025-02-13 11:27:08.197+00
1287,78,59,15201,3,Cần cải thiện,2025-09-26 14:15:29.625+00
1288,66,58,15203,5,Tuyệt vời!,2025-04-11 23:19:25.154+00
1289,97,38,15205,4,,2025-08-17 10:55:46.739+00
1290,84,58,15208,4,,2025-06-23 06:13:36.855+00
1291,84,52,15212,4,Tuyệt vời!,2025-02-08 23:37:33.039+00
1292,53,63,15218,5,,2025-04-06 13:57:58.207+00
1293,65,56,15220,5,,2025-11-19 09:24:54.383+00
1294,72,43,15235,4,Món ăn ngon!,2025-03-15 05:54:57.269+00
1295,73,59,15238,4,,2025-07-12 15:36:15.216+00
1296,83,48,15246,2,Bình thường,2025-06-13 07:41:11.194+00
1297,61,47,15256,4,Món ăn ngon!,2025-02-17 12:58:37.913+00
1298,96,37,15290,5,Món ăn ngon!,2025-04-13 23:01:42.982+00
1299,99,41,15297,5,Món ăn ngon!,2025-05-04 14:07:03.570+00
1300,54,38,15298,5,Sẽ quay lại,2025-08-19 02:52:31.836+00
1301,54,62,15299,5,,2025-12-19 05:17:25.589+00
1302,53,51,15302,5,,2025-06-18 11:21:55.935+00
1303,94,36,15304,3,Cần cải thiện,2025-08-13 13:46:43.675+00
1304,68,42,15310,4,Tuyệt vời!,2025-04-22 04:16:43.271+00
1305,76,55,15324,4,,2025-04-28 06:09:55.583+00
1306,97,41,15336,5,Tuyệt vời!,2025-08-12 19:21:36.597+00
1307,55,48,15342,2,Cần cải thiện,2025-03-17 03:48:06.247+00
1308,92,45,15349,4,,2025-08-01 10:51:42.270+00
1309,98,44,15372,4,Sẽ quay lại,2025-06-03 03:35:59.253+00
1310,59,61,15384,5,Món ăn ngon!,2025-07-11 02:52:24.998+00
1311,84,38,15386,4,Tuyệt vời!,2025-02-19 12:02:18.207+00
1312,67,53,15391,5,Sẽ quay lại,2025-10-17 14:16:48.215+00
1313,88,64,15395,4,Sẽ quay lại,2025-05-22 01:49:43.535+00
1314,71,45,15411,4,Món ăn ngon!,2025-07-18 18:37:01.840+00
1315,99,46,15434,4,Món ăn ngon!,2025-07-21 03:06:49.645+00
1316,80,65,15449,5,,2025-03-18 09:33:35.199+00
1317,87,45,15454,2,Bình thường,2026-01-02 00:34:58.910+00
1318,65,51,15456,1,Bình thường,2025-06-27 22:48:09.302+00
1319,72,38,15476,4,Tuyệt vời!,2025-01-21 14:36:23.138+00
1320,96,41,15488,3,,2025-11-06 03:13:57.424+00
1321,88,66,15494,4,,2025-05-25 15:14:19.719+00
1322,70,51,15503,5,,2025-12-21 23:29:20.222+00
1323,93,61,15533,4,Tuyệt vời!,2025-05-18 15:08:19.566+00
1324,88,48,15534,5,Sẽ quay lại,2025-03-31 05:07:04.515+00
1325,56,39,15535,5,Tuyệt vời!,2025-08-28 23:27:20.347+00
1326,96,52,15552,2,Bình thường,2025-04-18 00:44:40.991+00
1327,54,49,15557,5,Tuyệt vời!,2025-02-03 06:38:47.881+00
1328,67,63,15564,5,Tuyệt vời!,2025-03-16 18:58:26.753+00
1329,92,65,15612,5,,2025-09-26 21:47:36.385+00
1330,61,48,15626,5,Món ăn ngon!,2025-10-24 00:00:23.712+00
1331,75,46,15632,4,Tuyệt vời!,2025-04-04 08:31:05.469+00
1332,67,39,15633,5,Sẽ quay lại,2025-06-22 18:01:41.651+00
1333,73,44,15648,4,Sẽ quay lại,2025-02-07 11:51:43.432+00
1334,94,39,15649,5,Tuyệt vời!,2025-03-14 11:50:53.511+00
1335,55,56,15663,5,Tuyệt vời!,2025-11-15 23:12:14.362+00
1336,62,48,15674,5,Món ăn ngon!,2025-06-15 15:53:57.317+00
1337,86,39,15700,5,Tuyệt vời!,2025-10-13 15:55:53.849+00
1338,58,44,15702,3,,2025-07-22 14:23:31.589+00
1339,56,54,15716,5,Sẽ quay lại,2025-11-07 03:56:24.862+00
1340,52,54,15739,5,Tuyệt vời!,2025-07-04 01:19:42.874+00
1341,92,48,15750,4,,2025-10-13 11:25:20.836+00
1342,76,49,15751,4,,2025-04-13 21:30:09.664+00
1343,77,41,15752,4,,2025-12-05 07:10:57.072+00
1344,68,65,15763,4,,2025-06-24 22:37:41.745+00
1345,89,53,15771,5,Món ăn ngon!,2025-09-04 18:31:32.845+00
1346,93,50,15774,5,Sẽ quay lại,2025-04-09 02:45:12.020+00
1347,95,46,15800,3,Cần cải thiện,2025-03-20 21:19:43.700+00
1348,98,58,15809,5,,2025-12-21 10:50:35.553+00
1349,60,63,15822,4,Tuyệt vời!,2025-04-09 22:11:33.272+00
1350,57,50,15830,5,Tuyệt vời!,2025-09-13 19:22:12.174+00
1351,98,50,15831,5,Sẽ quay lại,2025-09-26 20:22:31.658+00
1352,82,54,15838,5,Tuyệt vời!,2025-02-03 21:32:32.921+00
1353,71,64,15866,3,Cần cải thiện,2025-11-20 22:02:27.557+00
1354,79,48,15881,3,,2025-08-02 16:05:01.619+00
1355,55,55,15884,3,Bình thường,2025-08-11 23:10:34.121+00
1356,63,55,15900,5,Sẽ quay lại,2025-12-06 14:34:14.037+00
1357,93,41,15918,5,Sẽ quay lại,2025-12-19 01:20:33.549+00
1358,66,58,15922,1,Cần cải thiện,2025-04-09 11:03:37.415+00
1359,63,67,15955,4,Tuyệt vời!,2025-03-01 02:33:49.905+00
1360,100,38,15968,5,,2025-05-27 15:10:31.172+00
1361,63,41,15970,2,Cần cải thiện,2026-01-16 13:55:48.242+00
1362,64,40,16007,5,Món ăn ngon!,2025-04-15 18:40:28.601+00
1363,85,64,16028,5,Tuyệt vời!,2025-03-13 11:36:39.991+00
1364,76,42,16034,3,Cần cải thiện,2025-08-06 04:50:24.476+00
1365,96,44,16054,3,Bình thường,2025-07-31 15:28:52.801+00
1366,91,50,16074,5,Sẽ quay lại,2025-10-27 18:39:22.326+00
1367,58,49,16078,3,,2025-03-21 20:42:17.832+00
1368,65,38,16100,4,Tuyệt vời!,2025-11-10 10:53:38.508+00
1369,72,60,16108,2,Bình thường,2025-10-11 18:13:13.252+00
1370,79,58,16111,4,Tuyệt vời!,2025-01-28 12:39:59.735+00
1371,82,50,16115,3,Bình thường,2025-05-15 05:20:13.378+00
1372,65,41,16128,5,Sẽ quay lại,2025-07-02 06:47:51.618+00
1373,71,59,16130,5,,2025-04-01 15:39:21.527+00
1374,57,62,16145,5,Món ăn ngon!,2025-08-09 05:15:29.986+00
1375,89,52,16200,5,,2025-01-23 21:07:03.396+00
1376,82,36,16202,4,Tuyệt vời!,2025-08-12 09:08:35.430+00
1377,87,45,16203,3,Cần cải thiện,2025-02-25 12:46:06.611+00
1378,78,46,16261,4,Món ăn ngon!,2025-08-28 21:23:09.300+00
1379,67,38,16279,4,Sẽ quay lại,2025-10-09 18:26:28.506+00
1380,62,55,16283,5,Tuyệt vời!,2025-07-19 17:59:05.823+00
1381,78,40,16296,3,,2026-01-02 19:12:35.175+00
1382,52,56,16302,5,Sẽ quay lại,2025-10-22 19:15:18.285+00
1383,67,41,16303,4,,2025-09-08 01:07:02.656+00
1384,99,59,16312,3,Cần cải thiện,2025-06-11 13:32:45.627+00
1385,100,45,16320,4,,2025-12-05 09:27:50.287+00
1386,65,51,16345,2,,2025-02-14 07:48:45.463+00
1387,90,54,16347,5,Món ăn ngon!,2025-11-23 20:30:36.449+00
1388,81,39,16360,5,Sẽ quay lại,2025-04-05 20:53:15.648+00
1389,75,66,16396,4,,2026-01-16 09:34:35.474+00
1390,98,37,16414,4,Sẽ quay lại,2025-06-30 10:51:21.730+00
1391,87,52,16425,4,Món ăn ngon!,2025-09-21 05:38:40.691+00
1392,62,68,16427,3,,2025-08-01 08:37:12.364+00
1393,79,37,16437,5,Món ăn ngon!,2025-10-21 15:11:08.949+00
1394,92,55,16451,5,Món ăn ngon!,2025-08-25 09:29:14.396+00
1395,91,46,16452,3,Cần cải thiện,2025-10-13 12:11:22.037+00
1396,79,64,16453,4,,2025-09-15 18:59:09.219+00
1397,74,37,16484,4,,2025-05-11 21:39:31.123+00
1398,95,67,16494,5,Tuyệt vời!,2025-05-09 23:49:37.587+00
1399,78,51,16502,4,Tuyệt vời!,2025-10-06 22:21:30.458+00
1400,82,39,16522,4,Món ăn ngon!,2025-12-02 12:57:31.996+00
1401,57,41,16530,4,Món ăn ngon!,2025-03-24 21:12:22.509+00
1402,99,64,16585,5,,2025-04-20 08:52:59.419+00
1403,60,40,16608,1,Bình thường,2025-04-12 03:41:27.195+00
1404,97,37,16612,4,Món ăn ngon!,2025-10-14 20:31:23.467+00
1405,66,41,16614,4,Sẽ quay lại,2025-10-25 17:40:00.557+00
1406,90,43,16629,3,Cần cải thiện,2025-12-25 13:41:54.383+00
1407,67,44,16633,3,,2025-07-06 11:54:44.761+00
1408,85,60,16636,3,Bình thường,2025-03-20 06:05:53.923+00
1409,74,51,16637,4,Tuyệt vời!,2025-12-18 05:49:36.166+00
1410,72,39,16671,5,Tuyệt vời!,2025-04-18 13:39:45.866+00
1411,94,62,16688,4,,2025-09-14 14:19:47.316+00
1412,62,37,16696,5,Sẽ quay lại,2025-08-17 15:02:47.086+00
1413,97,36,16705,5,Sẽ quay lại,2025-10-25 06:28:39.077+00
1414,88,37,16712,3,,2025-11-08 23:24:33.240+00
1415,66,47,16718,2,Cần cải thiện,2025-06-16 18:20:17.037+00
1416,93,37,16731,5,,2025-03-17 15:23:39.698+00
1417,54,68,16732,5,,2025-04-27 20:49:44.520+00
1418,81,44,16740,5,Sẽ quay lại,2025-05-19 17:10:16.536+00
1419,52,43,16766,5,Tuyệt vời!,2025-08-09 07:51:28.017+00
1420,71,38,16769,4,,2025-05-25 00:03:16.681+00
1421,79,61,16820,1,Bình thường,2025-05-04 02:57:11.899+00
1422,73,49,16836,2,Cần cải thiện,2025-03-10 02:59:45.456+00
1423,81,36,16847,2,,2025-02-26 09:42:58.264+00
1424,98,64,16852,5,Sẽ quay lại,2025-04-18 00:14:46.375+00
1425,62,62,16857,5,Món ăn ngon!,2025-06-27 10:17:26.685+00
1426,52,47,16877,3,Bình thường,2025-09-17 00:20:48.075+00
1427,51,46,16898,5,Sẽ quay lại,2025-09-12 21:25:50.255+00
1428,66,48,16902,5,Tuyệt vời!,2025-11-19 13:26:09.496+00
1429,78,58,16923,4,,2025-12-21 07:54:38.928+00
1430,91,49,16942,3,Bình thường,2025-01-22 03:49:51.910+00
1431,94,60,16959,4,Tuyệt vời!,2025-05-07 23:15:30.208+00
1432,82,49,16971,5,Món ăn ngon!,2025-12-28 01:54:47.569+00
1433,86,52,16978,4,Sẽ quay lại,2025-06-26 17:01:21.975+00
1434,75,65,16983,3,Bình thường,2025-10-01 06:32:27.640+00
1435,91,39,17010,4,Món ăn ngon!,2025-09-19 04:41:07.492+00
1436,82,41,17011,5,Sẽ quay lại,2025-06-19 20:20:16.693+00
1437,84,44,17015,4,,2025-07-01 06:04:45.032+00
1438,55,68,17022,4,Tuyệt vời!,2025-08-22 21:23:56.725+00
1439,72,49,17027,5,Tuyệt vời!,2025-02-18 20:42:13.640+00
1440,80,65,17031,5,Sẽ quay lại,2025-12-11 02:58:22.718+00
1441,83,36,17044,3,,2025-12-31 17:56:09.744+00
1442,57,37,17049,5,Món ăn ngon!,2025-08-08 03:36:56.785+00
1443,70,56,17061,5,,2025-03-16 03:13:41.190+00
1444,57,52,17066,5,Món ăn ngon!,2025-03-09 05:00:14.969+00
1445,96,47,17080,5,Món ăn ngon!,2025-05-12 10:57:12.604+00
1446,70,63,17087,4,Sẽ quay lại,2025-08-20 15:42:04.979+00
1447,73,38,17099,5,Tuyệt vời!,2025-02-09 02:27:01.599+00
1448,100,38,17100,4,Sẽ quay lại,2025-09-03 11:47:24.679+00
1449,52,49,17108,3,Cần cải thiện,2025-04-22 15:02:39.502+00
1450,58,40,17112,4,Món ăn ngon!,2025-04-08 00:00:23.062+00
1451,71,47,17118,5,,2025-04-19 15:31:17.103+00
1452,67,46,17124,4,,2025-08-11 01:52:35.989+00
1453,67,42,17138,4,,2025-11-05 06:50:24.700+00
1454,69,58,17155,4,Tuyệt vời!,2025-05-26 02:04:40.889+00
1455,54,46,17164,5,Sẽ quay lại,2025-06-30 08:30:13.335+00
1456,75,68,17182,4,Món ăn ngon!,2025-10-12 09:56:54.863+00
1457,63,52,17199,4,,2025-11-26 17:35:53.371+00
1458,58,47,17212,2,,2025-10-06 15:26:22.386+00
1459,96,45,17215,4,Tuyệt vời!,2025-09-13 02:10:55.889+00
1460,89,67,17220,5,Sẽ quay lại,2025-06-11 06:26:18.714+00
1461,61,44,17231,5,Món ăn ngon!,2025-06-18 09:19:25.656+00
1462,85,58,17234,5,,2025-05-07 12:27:10.467+00
1463,95,43,17236,4,Món ăn ngon!,2025-02-17 20:10:55.349+00
1464,84,56,17262,5,Món ăn ngon!,2025-02-16 10:15:50.006+00
1465,91,68,17267,5,Món ăn ngon!,2025-11-17 05:09:17.715+00
1466,66,63,17270,2,Cần cải thiện,2025-06-03 17:20:49.490+00
1467,74,68,17284,5,Món ăn ngon!,2025-06-23 22:19:43.268+00
1468,55,53,17292,2,Bình thường,2025-12-28 21:38:21.570+00
1469,96,36,17353,4,Tuyệt vời!,2025-08-11 18:28:04.084+00
1470,65,44,17388,4,,2025-08-26 00:55:50.231+00
1471,92,39,17391,3,,2025-07-18 16:22:33.384+00
1472,73,36,17400,1,Bình thường,2025-06-04 19:59:06.104+00
1473,79,53,17407,4,Tuyệt vời!,2025-04-08 01:34:47.891+00
1474,92,68,17427,2,Bình thường,2025-11-19 16:03:27.197+00
1475,57,49,17428,5,,2025-07-19 22:29:44.482+00
1476,81,37,17433,5,,2026-01-07 19:41:18.538+00
1477,94,40,17434,5,,2025-02-04 12:36:08.160+00
1478,74,53,17443,5,Tuyệt vời!,2025-05-20 10:36:57.557+00
1479,61,58,17448,5,Sẽ quay lại,2025-11-24 10:14:07.338+00
1480,76,65,17461,2,Bình thường,2025-04-05 17:43:52.624+00
1481,69,40,17468,5,Món ăn ngon!,2025-02-17 19:21:25.008+00
1482,79,36,17469,3,,2025-07-29 13:09:08.409+00
1483,79,37,17495,4,Sẽ quay lại,2025-10-08 03:49:41.303+00
1484,89,60,17496,4,Tuyệt vời!,2025-07-22 17:53:16.437+00
1485,87,49,17505,4,Tuyệt vời!,2025-05-28 22:53:50.682+00
1486,73,64,17548,4,Tuyệt vời!,2025-05-17 23:20:38.285+00
1487,79,58,17556,5,,2025-10-10 18:07:57.847+00
1488,94,63,17557,5,Món ăn ngon!,2025-11-28 14:29:46.941+00
1489,72,37,17576,3,Cần cải thiện,2025-12-25 20:50:59.366+00
1490,97,59,17578,5,Món ăn ngon!,2025-08-16 09:54:10.412+00
1491,60,59,17584,5,Sẽ quay lại,2025-06-08 22:56:15.868+00
1492,76,64,17618,3,Bình thường,2025-04-22 14:16:05.700+00
1493,87,54,17634,5,Tuyệt vời!,2025-12-28 23:48:00.497+00
1494,77,55,17637,4,Món ăn ngon!,2025-04-16 11:33:37.162+00
1495,99,60,17648,2,Bình thường,2025-02-22 21:15:10.723+00
1496,75,48,17650,5,Món ăn ngon!,2025-06-22 23:38:35.123+00
1497,95,37,17662,5,,2025-04-07 10:34:53.803+00
1498,95,38,17674,4,Sẽ quay lại,2025-07-09 06:38:34.533+00
1499,100,47,17705,4,Sẽ quay lại,2025-01-19 18:02:02.407+00
1500,83,48,17717,5,Tuyệt vời!,2025-07-08 04:20:37.112+00
1501,58,37,17718,4,Tuyệt vời!,2025-04-08 23:10:35.083+00
1502,80,64,17725,4,Món ăn ngon!,2025-09-09 06:37:49.864+00
1503,96,58,17726,5,Món ăn ngon!,2025-03-02 03:39:02.342+00
1504,93,41,17734,5,Sẽ quay lại,2025-05-05 12:21:22.691+00
1505,77,49,17741,4,,2025-05-01 23:42:52.953+00
1506,90,56,17754,4,Tuyệt vời!,2025-11-23 13:07:56.312+00
1507,64,47,17766,4,Món ăn ngon!,2025-09-28 19:58:41.147+00
1508,51,40,17777,3,Bình thường,2025-11-11 00:45:44.767+00
1509,84,47,17778,4,Tuyệt vời!,2025-02-14 06:20:49.824+00
1510,78,55,17791,5,Sẽ quay lại,2025-01-29 21:56:59.629+00
1511,79,61,17800,5,Món ăn ngon!,2025-07-11 21:29:30.948+00
1512,57,60,17801,5,,2026-01-14 21:25:30.855+00
1513,92,56,17807,3,Cần cải thiện,2025-04-15 03:19:27.814+00
1514,64,39,17812,5,Sẽ quay lại,2025-05-06 05:01:03.801+00
1515,60,39,17821,4,Món ăn ngon!,2025-04-20 21:50:24.097+00
1516,96,63,17836,2,Bình thường,2025-03-28 00:36:50.605+00
1517,58,36,17839,5,Sẽ quay lại,2025-01-21 08:58:31.358+00
1518,70,38,17840,5,Tuyệt vời!,2025-09-15 12:05:00.084+00
1519,64,59,17866,3,Cần cải thiện,2025-04-14 11:55:32.957+00
1520,75,44,17867,5,Món ăn ngon!,2026-01-01 08:00:10.923+00
1521,78,64,17870,2,Cần cải thiện,2026-01-13 00:03:29.887+00
1522,85,57,17874,5,Sẽ quay lại,2025-03-31 20:12:03.527+00
1523,69,39,17891,5,Tuyệt vời!,2025-12-16 02:40:55.047+00
1524,86,57,17897,5,Món ăn ngon!,2025-05-07 14:11:15.303+00
1525,52,43,17916,5,Sẽ quay lại,2025-12-10 19:26:21.042+00
1526,80,63,17930,4,Sẽ quay lại,2025-03-08 19:46:47.150+00
1527,100,46,17956,5,Tuyệt vời!,2026-01-12 07:06:56.135+00
1528,56,63,18008,3,Bình thường,2025-10-10 16:13:55.846+00
1529,73,58,18012,4,Tuyệt vời!,2025-04-21 17:50:18.288+00
1530,77,36,18017,5,Món ăn ngon!,2025-06-30 20:48:10.084+00
1531,60,49,18027,5,,2025-03-03 18:15:05.059+00
1532,58,59,18030,4,Sẽ quay lại,2025-06-08 01:43:48.689+00
1533,97,56,18046,4,Món ăn ngon!,2025-09-16 09:57:03.122+00
1534,54,65,18054,3,,2025-08-05 13:22:34.791+00
1535,58,65,18058,5,Tuyệt vời!,2025-02-07 19:32:12.178+00
1536,85,38,18065,4,Món ăn ngon!,2025-07-18 16:26:04.356+00
1537,70,60,18073,4,Tuyệt vời!,2025-01-27 13:34:29.016+00
1538,83,47,18079,5,Sẽ quay lại,2025-03-31 16:04:46.180+00
1539,100,40,18101,3,Cần cải thiện,2025-07-08 04:23:56.944+00
1540,94,50,18108,5,,2025-08-26 09:13:41.798+00
1541,92,43,18122,3,,2025-06-21 20:42:29.234+00
1542,80,65,18163,5,Sẽ quay lại,2026-01-13 01:47:12.165+00
1543,93,50,18175,4,,2025-09-22 21:03:31.669+00
1544,69,64,18195,4,Món ăn ngon!,2025-11-20 10:18:35.598+00
1545,100,65,18210,5,,2025-05-09 08:37:56.810+00
1546,95,36,18212,5,Món ăn ngon!,2025-08-26 19:57:01.948+00
1547,69,45,18213,2,,2025-10-10 01:22:23.469+00
1548,96,62,18266,3,Cần cải thiện,2025-08-01 04:18:21.143+00
1549,77,38,18276,4,Tuyệt vời!,2025-03-11 04:40:18.526+00
1550,77,66,18287,5,Món ăn ngon!,2025-03-29 08:49:52.919+00
1551,93,66,18328,5,Món ăn ngon!,2025-07-06 13:17:01.972+00
1552,78,66,18333,4,Sẽ quay lại,2025-06-28 14:29:52.716+00
1553,61,53,18373,5,,2025-11-09 02:50:27.378+00
1554,95,59,18380,5,Tuyệt vời!,2026-01-14 17:21:37.696+00
1555,100,44,18396,5,,2025-05-08 18:29:41.337+00
1556,64,60,18412,4,Sẽ quay lại,2025-11-01 20:03:03.065+00
1557,61,41,18434,4,Tuyệt vời!,2025-08-18 17:02:18.438+00
1558,94,37,18456,2,Bình thường,2025-05-10 11:37:19.661+00
1559,93,36,18459,4,Sẽ quay lại,2025-12-14 16:22:57.891+00
1560,66,55,18462,5,Sẽ quay lại,2025-04-26 19:50:32.720+00
1561,84,39,18463,5,,2025-10-01 19:58:52.907+00
1562,85,66,18464,3,Bình thường,2025-07-20 02:27:31.789+00
1563,58,53,18469,4,Tuyệt vời!,2025-10-28 21:07:40.065+00
1564,65,39,18470,5,Sẽ quay lại,2025-11-06 20:41:30.438+00
1565,60,57,18489,3,Bình thường,2025-11-19 04:31:57.787+00
1566,99,47,18496,4,Tuyệt vời!,2025-07-30 23:45:43.040+00
1567,61,56,18502,1,Bình thường,2025-07-25 10:11:54.664+00
1568,86,42,18507,4,Sẽ quay lại,2025-05-05 18:35:26.524+00
1569,68,54,18514,5,Tuyệt vời!,2026-01-09 07:45:07.106+00
1570,84,46,18516,3,Bình thường,2025-07-29 07:20:21.659+00
1571,96,47,18542,4,Tuyệt vời!,2025-10-10 12:19:19.449+00
1572,95,63,18545,3,Bình thường,2025-03-10 02:51:53.783+00
1573,97,67,18547,2,,2025-07-21 15:43:39.123+00
1574,65,36,18550,2,,2025-06-08 09:47:27.581+00
1575,85,44,18551,4,Món ăn ngon!,2025-01-17 04:49:47.286+00
1576,93,63,18568,2,Bình thường,2025-12-22 12:01:03.989+00
1577,88,58,18579,4,Món ăn ngon!,2025-10-27 05:33:37.417+00
1578,59,48,18580,5,Tuyệt vời!,2025-01-31 13:51:18.867+00
